Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,WRAccN,size,TP,FP,overollSuppP,CoverRedundancyP,DescripRDensity,DescripRDominator,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,9,127,59,68,11142,33426,5.948,1002901,108626351,0.113199826,0.452799306,1.1,29.8,3.4,1,0.387441702,1,0.1,7.92,34.24262298,2.28E-08,1.940345724,0.455084746,10,13.54877589,26.46956223,0.261417323,0.901420455,0.234645669,0.505084746,0.05
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,10,127,59,68,11142,33426,5.83,1036304,107980007,0.113199826,0.452799306,1.1,29.8,3.4,1,0.387441702,1,0.1,7.92,34.24262298,2.28E-08,1.940345724,0.455084746,10,13.54877589,26.46956223,0.261417323,0.901420455,0.234645669,0.505084746,0.05
,,,,,,,,,,,,4.525413851,,,,,,,,,,,,,,,,,,,,
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,1,118,75,43,11108,33324,8.515,1366450,179424673,0.104854927,0.419419707,1.9,35,0.6,0.933333333,0.455238095,0.789473684,0.4,28.83333333,27.14530242,3.50E-07,1.555399745,0.452713178,10,Infinity,Infinity,0.301694915,0.988601533,0.296610169,0.466666667,0.013953488
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,2,118,75,43,11108,33324,6.013,1099806,125164703,0.098305085,0.393220339,1.5,34.1,1.3,1,0.28340176,0.866666667,0.3,21.17666667,24.14354689,2.22E-06,1.526509894,0.424434109,10,Infinity,Infinity,0.3,0.970239339,0.288983051,0.454666667,0.030232558
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,3,118,75,43,11108,33324,6.59,1233142,132011827,0.103928469,0.415713875,1.9,34.7,0.6,0.933333333,0.460634006,0.789473684,0.5,28.53333333,26.81507871,4.09E-07,1.555399745,0.448713178,10,Infinity,Infinity,0.299152542,0.988601533,0.294067797,0.462666667,0.013953488
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,4,118,75,43,11108,33324,6.236,1099766,124987441,0.098455903,0.393823614,1.3,33.8,1.1,0.986666667,0.270690335,0.923076923,0.2,24.01,24.4485029,1.84E-06,1.536281483,0.425085271,10,Infinity,Infinity,0.295762712,0.976450095,0.286440678,0.450666667,0.025581395
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,5,118,75,43,11108,33324,9.01,1533045,123979721,0.104783108,0.419132433,1.9,35.5,0.9,0.946666667,0.431173709,0.842105263,0.4,26.48333333,26.81967157,4.82E-07,1.543887549,0.452403101,10,Infinity,Infinity,0.308474576,0.981284459,0.300847458,0.473333333,0.020930233
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,6,118,75,43,11108,33324,6.598,1233147,119777719,0.10424447,0.41697788,1.9,35.5,1,0.973333333,0.380093897,0.842105263,0.3,24.66666667,26.48448358,7.08E-07,1.538390736,0.450077519,10,Infinity,Infinity,0.309322034,0.977790722,0.300847458,0.473333333,0.023255814
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,7,118,75,43,11108,33324,6.549,1233111,117705823,0.103088193,0.412352772,1.9,35.3,1.1,0.96,0.392067989,0.789473684,0.4,22.81666667,25.95108248,8.64E-07,1.533763285,0.445085271,10,Infinity,Infinity,0.308474576,0.974849545,0.299152542,0.470666667,0.025581395
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,8,118,75,43,11108,33324,5.913,1166443,112131119,0.099231543,0.396926171,1.7,34.4,1.3,0.986666667,0.353953488,0.764705882,0.3,21.41,24.46006565,1.92E-06,1.52674613,0.428434109,10,Infinity,Infinity,0.302542373,0.970389489,0.291525424,0.458666667,0.030232558
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,9,118,75,43,11108,33324,7.641,1533038,108626351,0.103935651,0.415742603,1.9,35.4,1,0.96,0.401355932,0.736842105,0.5,24.56666667,26.37527574,7.30E-07,1.538390736,0.448744186,10,Infinity,Infinity,0.308474576,0.977790722,0.3,0.472,0.023255814
SSDPmais-k10-foWRAccN,chin-clean50-pn-quartil50,10,118,75,43,11108,33324,7.036,1333048,107980007,0.098613904,0.394455616,1.4,34.2,1.3,0.986666667,0.264795322,0.857142857,0.3,22.14333333,24.2756931,2.07E-06,1.527540743,0.425767442,10,Infinity,Infinity,0.300847458,0.97089454,0.289830508,0.456,0.030232558
,,,,,,,,,,,,4.07776501,,,,,,,,,,,,,,,,,,,,
SSDPmais-k10-foWRAccN,christensen-clean50-pn-quartil50,1,217,113,104,707,2121,0.624,97868,179424673,0.130234237,0.520936949,1.8,64.4,5,0.991150442,0.295828066,0.888888889,0.2,25.37678571,69.60164675,5.77E-15,1.802920531,0.521834581,10,Infinity,Infinity,0.319815668,0.938848018,0.296774194,0.569911504,0.048076923
SSDPmais-k10-foWRAccN,christensen-clean50-pn-quartil50,2,217,113,104,707,2121,0.599,85102,125164703,0.128244388,0.512977553,1.6,61,2.7,1,0.286841723,1,0.1,30.33333333,69.66530027,3.57E-15,1.846156964,0.51386147,10,Infinity,Infinity,0.293548387,0.961362843,0.281105991,0.539823009,0.025961538
SSDPmais-k10-foWRAccN,christensen-clean50-pn-quartil50,3,217,113,104,707,2121,0.732,102077,132011827,0.129291342,0.517165368,1.7,61.8,3,1,0.298994759,1,0.1,26.85611111,70.07407248,2.51E-15,1.837906317,0.518056501,10,Infinity,Infinity,0.298617512,0.957066423,0.284792627,0.546902655,0.028846154
SSDPmais-k10-foWRAccN,christensen-clean50-pn-quartil50,4,217,113,104,707,2121,0.527,89368,124987441,0.129002527,0.516010109,1.7,60.8,2.2,1,0.31852585,0.882352941,0.2,34.04333333,70.9266481,1.72E-15,1.859658028,0.516899251,10,Infinity,Infinity,0.290322581,0.968393351,0.280184332,0.538053097,0.021153846
SSDPmais-k10-foWRAccN,christensen-clean50-pn-quartil50,5,217,113,104,707,2121,0.609,97900,123979721,0.130030368,0.520121472,1.6,61.7,2.6,1,0.288980365,1,0.1,30.32619048,71.1740541,3.00E-16,1.849908744,0.521017699,10,Infinity,Infinity,0.296313364,0.963316535,0.284331797,0.546017699,0.025
